Date,Cow_ID,Breed,Milk_Yield_kg,Feed_Intake_kg,Lactation_Stage,Health_Score,Temperature_C,Humidity_%,Milk_Price_USD_per_kg,Revenue_USD,Feed_Cost_USD,Profit_USD
2021-12-24,Cow_79,Guernsey,23.85,18.08,Late,95,20.8,66.6,0.45,10.73,4.52,6.21
2021-12-24,Cow_80,Brown Swiss,26.24,14.78,Late,88,20.8,66.6,0.45,11.81,3.69,8.12
2021-12-24,Cow_81,Guernsey,24.6,23.11,Early,79,20.8,66.6,0.45,11.07,5.78,5.29
2021-12-24,Cow_82,Holstein,20.41,18.42,Late,75,20.8,66.6,0.45,9.18,4.61,4.57
2021-12-24,Cow_83,Jersey,19.02,22.48,Early,86,20.8,66.6,0.45,8.56,5.62,2.94
2021-12-24,Cow_84,Holstein,22.63,18.39,Early,75,20.8,66.6,0.45,10.18,4.6,5.58
2021-12-24,Cow_85,Holstein,22.92,22.33,Early,77,20.8,66.6,0.45,10.31,5.58,4.73
2021-12-24,Cow_86,Guernsey,30.6,19.65,Late,73,20.8,66.6,0.45,13.77,4.91,8.86
2021-12-24,Cow_87,Guernsey,28.75,20.01,Early,87,20.8,66.6,0.45,12.94,5.0,7.94
2021-12-24,Cow_88,Guernsey,23.71,19.42,Mid,71,20.8,66.6,0.45,10.67,4.86,5.81
2021-12-24,Cow_89,Guernsey,20.36,23.87,Mid,95,20.8,66.6,0.45,9.16,5.97,3.19
2021-12-24,Cow_90,Guernsey,22.42,23.03,Late,78,20.8,66.6,0.45,10.09,5.76,4.33
2021-12-24,Cow_91,Jersey,26.26,22.4,Mid,99,20.8,66.6,0.45,11.82,5.6,6.22
2021-12-24,Cow_92,Jersey,23.53,16.33,Mid,90,20.8,66.6,0.45,10.59,4.08,6.51
2021-12-24,Cow_93,Guernsey,19.48,20.66,Early,87,20.8,66.6,0.45,8.77,5.17,3.6
2021-12-24,Cow_94,Brown Swiss,18.79,20.44,Mid,85,20.8,66.6,0.45,8.46,5.11,3.35
2021-12-24,Cow_95,Holstein,23.43,17.76,Late,88,20.8,66.6,0.45,10.54,4.44,6.1
2021-12-24,Cow_96,Brown Swiss,19.68,19.53,Mid,87,20.8,66.6,0.45,8.86,4.88,3.98
2021-12-24,Cow_97,Holstein,23.55,20.96,Mid,89,20.8,66.6,0.45,10.6,5.24,5.36
2021-12-24,Cow_98,Brown Swiss,25.27,17.0,Early,99,20.8,66.6,0.45,11.37,4.25,7.12
2021-12-24,Cow_99,Brown Swiss,21.06,23.08,Early,76,20.8,66.6,0.45,9.48,5.77,3.71
2021-12-24,Cow_100,Guernsey,29.7,24.64,Early,72,20.8,66.6,0.45,13.37,6.16,7.21
2021-12-25,Cow_1,Jersey,23.67,21.63,Mid,94,33.9,59.1,0.45,10.65,5.41,5.24
2021-12-25,Cow_2,Brown Swiss,23.8,19.04,Mid,94,33.9,59.1,0.45,10.71,4.76,5.95
2021-12-25,Cow_3,Jersey,27.76,16.09,Early,78,33.9,59.1,0.45,12.49,4.02,8.47
2021-12-25,Cow_4,Jersey,16.08,16.18,Mid,74,33.9,59.1,0.45,7.24,4.04,3.2
2021-12-25,Cow_5,Guernsey,17.97,25.48,Mid,73,33.9,59.1,0.45,8.09,6.37,1.72
2021-12-25,Cow_6,Brown Swiss,25.33,19.33,Early,72,33.9,59.1,0.45,11.4,4.83,6.57
2021-12-25,Cow_7,Holstein,27.51,14.49,Mid,92,33.9,59.1,0.45,12.38,3.62,8.76
2021-12-25,Cow_8,Jersey,13.85,28.22,Late,72,33.9,59.1,0.45,6.23,7.05,-0.82
2021-12-25,Cow_9,Guernsey,19.42,17.82,Early,91,33.9,59.1,0.45,8.74,4.46,4.28
2021-12-25,Cow_10,Guernsey,18.42,18.46,Early,87,33.9,59.1,0.45,8.29,4.62,3.67
2021-12-25,Cow_11,Guernsey,20.72,15.15,Mid,75,33.9,59.1,0.45,9.32,3.79,5.53
2021-12-25,Cow_12,Jersey,28.17,23.19,Mid,96,33.9,59.1,0.45,12.68,5.8,6.88
2021-12-25,Cow_13,Guernsey,9.89,18.21,Mid,94,33.9,59.1,0.45,4.45,4.55,-0.1
2021-12-25,Cow_14,Guernsey,20.75,21.98,Mid,81,33.9,59.1,0.45,9.34,5.5,3.84
2021-12-25,Cow_15,Brown Swiss,10.95,23.01,Mid,92,33.9,59.1,0.45,4.93,5.75,-0.82
2021-12-25,Cow_16,Jersey,27.93,25.19,Early,78,33.9,59.1,0.45,12.57,6.3,6.27
2021-12-25,Cow_17,Brown Swiss,19.77,13.67,Late,85,33.9,59.1,0.45,8.9,3.42,5.48
2021-12-25,Cow_18,Jersey,18.07,23.14,Late,85,33.9,59.1,0.45,8.13,5.79,2.34
2021-12-25,Cow_19,Brown Swiss,26.41,13.11,Late,90,33.9,59.1,0.45,11.88,3.28,8.6
2021-12-25,Cow_20,Brown Swiss,24.7,21.53,Late,81,33.9,59.1,0.45,11.12,5.38,5.74
2021-12-25,Cow_21,Holstein,23.93,23.75,Late,93,33.9,59.1,0.45,10.77,5.94,4.83
2021-12-25,Cow_22,Guernsey,13.95,26.25,Early,72,33.9,59.1,0.45,6.28,6.56,-0.28
2021-12-25,Cow_23,Brown Swiss,16.17,22.74,Late,79,33.9,59.1,0.45,7.28,5.68,1.6
2021-12-25,Cow_24,Guernsey,17.29,21.27,Late,71,33.9,59.1,0.45,7.78,5.32,2.46
2021-12-25,Cow_25,Jersey,21.52,20.57,Mid,85,33.9,59.1,0.45,9.68,5.14,4.54
2021-12-25,Cow_26,Guernsey,16.15,23.34,Mid,71,33.9,59.1,0.45,7.27,5.83,1.44
2021-12-25,Cow_27,Guernsey,19.7,20.02,Late,96,33.9,59.1,0.45,8.87,5.0,3.87
2021-12-25,Cow_28,Brown Swiss,16.91,18.0,Late,83,33.9,59.1,0.45,7.61,4.5,3.11
2021-12-25,Cow_29,Brown Swiss,22.89,17.31,Late,98,33.9,59.1,0.45,10.3,4.33,5.97
2021-12-25,Cow_30,Jersey,23.43,24.48,Mid,72,33.9,59.1,0.45,10.54,6.12,4.42
2021-12-25,Cow_31,Holstein,28.86,21.8,Early,98,33.9,59.1,0.45,12.99,5.45,7.54
2021-12-25,Cow_32,Brown Swiss,25.39,19.3,Late,73,33.9,59.1,0.45,11.43,4.83,6.6
2021-12-25,Cow_33,Guernsey,19.14,20.1,Late,70,33.9,59.1,0.45,8.61,5.03,3.58
2021-12-25,Cow_34,Jersey,21.81,16.2,Early,71,33.9,59.1,0.45,9.81,4.05,5.76
2021-12-25,Cow_35,Brown Swiss,24.76,21.16,Late,87,33.9,59.1,0.45,11.14,5.29,5.85
2021-12-25,Cow_36,Holstein,22.23,14.34,Late,85,33.9,59.1,0.45,10.0,3.58,6.42
2021-12-25,Cow_37,Holstein,23.74,17.81,Early,97,33.9,59.1,0.45,10.68,4.45,6.23
2021-12-25,Cow_38,Holstein,19.26,15.85,Early,72,33.9,59.1,0.45,8.67,3.96,4.71
2021-12-25,Cow_39,Brown Swiss,19.4,22.29,Early,78,33.9,59.1,0.45,8.73,5.57,3.16
2021-12-25,Cow_40,Brown Swiss,15.75,24.76,Mid,84,33.9,59.1,0.45,7.09,6.19,0.9
2021-12-25,Cow_41,Brown Swiss,22.88,17.09,Late,84,33.9,59.1,0.45,10.3,4.27,6.03
2021-12-25,Cow_42,Brown Swiss,21.78,19.7,Mid,95,33.9,59.1,0.45,9.8,4.92,4.88
2021-12-25,Cow_43,Jersey,21.43,20.85,Mid,98,33.9,59.1,0.45,9.64,5.21,4.43
2021-12-25,Cow_44,Jersey,17.66,23.4,Early,84,33.9,59.1,0.45,7.95,5.85,2.1
2021-12-25,Cow_45,Holstein,25.68,24.45,Late,79,33.9,59.1,0.45,11.56,6.11,5.45
2021-12-25,Cow_46,Holstein,15.72,19.5,Early,80,33.9,59.1,0.45,7.07,4.88,2.19
2021-12-25,Cow_47,Jersey,19.88,18.75,Late,82,33.9,59.1,0.45,8.95,4.69,4.26
2021-12-25,Cow_48,Brown Swiss,26.0,21.45,Late,91,33.9,59.1,0.45,11.7,5.36,6.34
2021-12-25,Cow_49,Holstein,13.26,22.04,Early,78,33.9,59.1,0.45,5.97,5.51,0.46
2021-12-25,Cow_50,Guernsey,22.99,19.81,Mid,85,33.9,59.1,0.45,10.35,4.95,5.4
2021-12-25,Cow_51,Jersey,20.41,17.69,Early,82,33.9,59.1,0.45,9.18,4.42,4.76
2021-12-25,Cow_52,Holstein,20.9,19.52,Mid,71,33.9,59.1,0.45,9.4,4.88,4.52
2021-12-25,Cow_53,Jersey,26.02,19.08,Late,77,33.9,59.1,0.45,11.71,4.77,6.94
2021-12-25,Cow_54,Jersey,17.08,18.81,Mid,91,33.9,59.1,0.45,7.69,4.7,2.99
2021-12-25,Cow_55,Jersey,18.68,15.18,Early,84,33.9,59.1,0.45,8.41,3.79,4.62
2021-12-25,Cow_56,Jersey,20.94,21.23,Mid,79,33.9,59.1,0.45,9.42,5.31,4.11
2021-12-25,Cow_57,Jersey,18.86,15.54,Late,95,33.9,59.1,0.45,8.49,3.88,4.61
2021-12-25,Cow_58,Holstein,20.11,15.58,Mid,94,33.9,59.1,0.45,9.05,3.9,5.15
2021-12-25,Cow_59,Guernsey,17.15,22.55,Mid,75,33.9,59.1,0.45,7.72,5.64,2.08
2021-12-25,Cow_60,Holstein,19.64,24.93,Early,85,33.9,59.1,0.45,8.84,6.23,2.61
2021-12-25,Cow_61,Holstein,22.4,20.69,Mid,94,33.9,59.1,0.45,10.08,5.17,4.91
2021-12-25,Cow_62,Holstein,20.36,21.42,Early,98,33.9,59.1,0.45,9.16,5.36,3.8
2021-12-25,Cow_63,Jersey,24.15,27.22,Late,96,33.9,59.1,0.45,10.87,6.8,4.07
2021-12-25,Cow_64,Brown Swiss,17.38,17.06,Mid,94,33.9,59.1,0.45,7.82,4.26,3.56
2021-12-25,Cow_65,Holstein,21.77,17.07,Late,93,33.9,59.1,0.45,9.8,4.27,5.53
2021-12-25,Cow_66,Holstein,25.16,22.53,Late,99,33.9,59.1,0.45,11.32,5.63,5.69
2021-12-25,Cow_67,Guernsey,19.82,23.2,Late,75,33.9,59.1,0.45,8.92,5.8,3.12
2021-12-25,Cow_68,Brown Swiss,16.14,16.97,Early,95,33.9,59.1,0.45,7.26,4.24,3.02
2021-12-25,Cow_69,Holstein,24.0,23.37,Late,87,33.9,59.1,0.45,10.8,5.84,4.96
2021-12-25,Cow_70,Holstein,18.49,18.51,Mid,74,33.9,59.1,0.45,8.32,4.63,3.69
2021-12-25,Cow_71,Brown Swiss,23.85,16.64,Late,83,33.9,59.1,0.45,10.73,4.16,6.57
2021-12-25,Cow_72,Brown Swiss,16.5,22.49,Mid,88,33.9,59.1,0.45,7.42,5.62,1.8
2021-12-25,Cow_73,Jersey,31.55,26.18,Mid,98,33.9,59.1,0.45,14.2,6.54,7.66
2021-12-25,Cow_74,Guernsey,16.66,22.58,Early,91,33.9,59.1,0.45,7.5,5.64,1.86
2021-12-25,Cow_75,Holstein,23.38,27.39,Early,97,33.9,59.1,0.45,10.52,6.85,3.67
2021-12-25,Cow_76,Guernsey,18.57,18.49,Late,83,33.9,59.1,0.45,8.36,4.62,3.74
2021-12-25,Cow_77,Holstein,19.64,20.2,Early,82,33.9,59.1,0.45,8.84,5.05,3.79
2021-12-25,Cow_78,Jersey,27.44,13.84,Mid,72,33.9,59.1,0.45,12.35,3.46,8.89
2021-12-25,Cow_79,Guernsey,16.84,22.94,Early,72,33.9,59.1,0.45,7.58,5.74,1.84
2021-12-25,Cow_80,Brown Swiss,19.4,21.09,Mid,72,33.9,59.1,0.45,8.73,5.27,3.46
2021-12-25,Cow_81,Guernsey,20.5,18.83,Mid,82,33.9,59.1,0.45,9.22,4.71,4.51
2021-12-25,Cow_82,Holstein,19.13,24.02,Early,86,33.9,59.1,0.45,8.61,6.0,2.61
2021-12-25,Cow_83,Jersey,20.63,15.77,Mid,70,33.9,59.1,0.45,9.28,3.94,5.34
2021-12-25,Cow_84,Holstein,20.52,16.26,Mid,82,33.9,59.1,0.45,9.23,4.07,5.16
2021-12-25,Cow_85,Holstein,18.54,17.16,Early,85,33.9,59.1,0.45,8.34,4.29,4.05
2021-12-25,Cow_86,Guernsey,23.42,19.52,Mid,84,33.9,59.1,0.45,10.54,4.88,5.66
2021-12-25,Cow_87,Guernsey,25.28,19.98,Mid,97,33.9,59.1,0.45,11.38,5.0,6.38
2021-12-25,Cow_88,Guernsey,13.33,23.64,Mid,94,33.9,59.1,0.45,6.0,5.91,0.09
2021-12-25,Cow_89,Guernsey,14.56,27.25,Late,72,33.9,59.1,0.45,6.55,6.81,-0.26
2021-12-25,Cow_90,Guernsey,22.24,24.53,Early,96,33.9,59.1,0.45,10.01,6.13,3.88
2021-12-25,Cow_91,Jersey,16.94,19.2,Early,84,33.9,59.1,0.45,7.62,4.8,2.82
2021-12-25,Cow_92,Jersey,19.18,18.82,Late,90,33.9,59.1,0.45,8.63,4.71,3.92
2021-12-25,Cow_93,Guernsey,18.76,20.21,Early,86,33.9,59.1,0.45,8.44,5.05,3.39
2021-12-25,Cow_94,Brown Swiss,28.21,19.76,Early,96,33.9,59.1,0.45,12.69,4.94,7.75
2021-12-25,Cow_95,Holstein,15.0,18.24,Mid,97,33.9,59.1,0.45,6.75,4.56,2.19
2021-12-25,Cow_96,Brown Swiss,19.89,17.52,Late,84,33.9,59.1,0.45,8.95,4.38,4.57
2021-12-25,Cow_97,Holstein,22.48,19.65,Mid,83,33.9,59.1,0.45,10.12,4.91,5.21
2021-12-25,Cow_98,Brown Swiss,16.44,20.9,Late,76,33.9,59.1,0.45,7.4,5.22,2.18
2021-12-25,Cow_99,Brown Swiss,16.48,21.0,Early,71,33.9,59.1,0.45,7.42,5.25,2.17
2021-12-25,Cow_100,Guernsey,16.85,21.4,Late,72,33.9,59.1,0.45,7.58,5.35,2.23
2021-12-26,Cow_1,Jersey,21.82,20.25,Early,93,12.7,87.3,0.45,9.82,5.06,4.76
2021-12-26,Cow_2,Brown Swiss,16.48,15.83,Mid,94,12.7,87.3,0.45,7.42,3.96,3.46
2021-12-26,Cow_3,Jersey,18.99,14.59,Mid,75,12.7,87.3,0.45,8.55,3.65,4.9
2021-12-26,Cow_4,Jersey,21.33,14.68,Late,75,12.7,87.3,0.45,9.6,3.67,5.93
2021-12-26,Cow_5,Guernsey,14.64,22.41,Mid,83,12.7,87.3,0.45,6.59,5.6,0.99
2021-12-26,Cow_6,Brown Swiss,17.84,17.13,Early,95,12.7,87.3,0.45,8.03,4.28,3.75
2021-12-26,Cow_7,Holstein,20.53,19.48,Early,90,12.7,87.3,0.45,9.24,4.87,4.37
2021-12-26,Cow_8,Jersey,22.5,20.73,Early,75,12.7,87.3,0.45,10.12,5.18,4.94
2021-12-26,Cow_9,Guernsey,27.34,18.55,Early,96,12.7,87.3,0.45,12.3,4.64,7.66
2021-12-26,Cow_10,Guernsey,27.01,18.51,Early,89,12.7,87.3,0.45,12.15,4.63,7.52
2021-12-26,Cow_11,Guernsey,25.0,22.04,Mid,80,12.7,87.3,0.45,11.25,5.51,5.74
2021-12-26,Cow_12,Jersey,18.72,20.73,Late,86,12.7,87.3,0.45,8.42,5.18,3.24
2021-12-26,Cow_13,Guernsey,21.94,21.9,Mid,89,12.7,87.3,0.45,9.87,5.47,4.4
2021-12-26,Cow_14,Guernsey,15.33,20.38,Early,71,12.7,87.3,0.45,6.9,5.09,1.81
2021-12-26,Cow_15,Brown Swiss,16.38,19.67,Late,86,12.7,87.3,0.45,7.37,4.92,2.45
2021-12-26,Cow_16,Jersey,13.79,17.32,Late,88,12.7,87.3,0.45,6.21,4.33,1.88
2021-12-26,Cow_17,Brown Swiss,18.35,19.66,Mid,84,12.7,87.3,0.45,8.26,4.92,3.34
2021-12-26,Cow_18,Jersey,25.47,16.71,Mid,72,12.7,87.3,0.45,11.46,4.18,7.28
2021-12-26,Cow_19,Brown Swiss,25.72,21.5,Early,74,12.7,87.3,0.45,11.57,5.38,6.19
2021-12-26,Cow_20,Brown Swiss,22.67,22.71,Late,88,12.7,87.3,0.45,10.2,5.68,4.52
2021-12-26,Cow_21,Holstein,14.69,17.49,Early,74,12.7,87.3,0.45,6.61,4.37,2.24
2021-12-26,Cow_22,Guernsey,30.06,20.01,Mid,96,12.7,87.3,0.45,13.53,5.0,8.53
2021-12-26,Cow_23,Brown Swiss,18.34,20.28,Late,99,12.7,87.3,0.45,8.25,5.07,3.18
2021-12-26,Cow_24,Guernsey,19.49,22.0,Mid,85,12.7,87.3,0.45,8.77,5.5,3.27
2021-12-26,Cow_25,Jersey,21.8,20.66,Mid,82,12.7,87.3,0.45,9.81,5.17,4.64
2021-12-26,Cow_26,Guernsey,20.57,23.18,Mid,73,12.7,87.3,0.45,9.26,5.79,3.47
2021-12-26,Cow_27,Guernsey,21.81,20.17,Early,94,12.7,87.3,0.45,9.81,5.04,4.77
2021-12-26,Cow_28,Brown Swiss,22.82,15.36,Late,77,12.7,87.3,0.45,10.27,3.84,6.43
2021-12-26,Cow_29,Brown Swiss,27.18,19.58,Mid,92,12.7,87.3,0.45,12.23,4.89,7.34
2021-12-26,Cow_30,Jersey,21.99,22.59,Late,89,12.7,87.3,0.45,9.9,5.65,4.25
2021-12-26,Cow_31,Holstein,17.68,18.58,Mid,92,12.7,87.3,0.45,7.96,4.64,3.32
2021-12-26,Cow_32,Brown Swiss,20.28,22.22,Late,97,12.7,87.3,0.45,9.13,5.55,3.58
2021-12-26,Cow_33,Guernsey,24.18,17.73,Mid,95,12.7,87.3,0.45,10.88,4.43,6.45
2021-12-26,Cow_34,Jersey,19.4,24.22,Early,70,12.7,87.3,0.45,8.73,6.05,2.68
2021-12-26,Cow_35,Brown Swiss,16.02,17.01,Late,70,12.7,87.3,0.45,7.21,4.25,2.96
2021-12-26,Cow_36,Holstein,18.08,20.02,Late,86,12.7,87.3,0.45,8.14,5.0,3.14
2021-12-26,Cow_37,Holstein,22.89,19.44,Mid,97,12.7,87.3,0.45,10.3,4.86,5.44
2021-12-26,Cow_38,Holstein,25.29,13.61,Mid,77,12.7,87.3,0.45,11.38,3.4,7.98
2021-12-26,Cow_39,Brown Swiss,24.08,21.21,Late,95,12.7,87.3,0.45,10.84,5.3,5.54
2021-12-26,Cow_40,Brown Swiss,11.43,21.2,Early,74,12.7,87.3,0.45,5.14,5.3,-0.16
2021-12-26,Cow_41,Brown Swiss,28.29,19.22,Early,84,12.7,87.3,0.45,12.73,4.8,7.93
2021-12-26,Cow_42,Brown Swiss,15.38,23.94,Mid,84,12.7,87.3,0.45,6.92,5.99,0.93
2021-12-26,Cow_43,Jersey,24.55,22.8,Early,92,12.7,87.3,0.45,11.05,5.7,5.35
2021-12-26,Cow_44,Jersey,21.76,16.27,Late,84,12.7,87.3,0.45,9.79,4.07,5.72
2021-12-26,Cow_45,Holstein,22.36,17.66,Mid,92,12.7,87.3,0.45,10.06,4.42,5.64
2021-12-26,Cow_46,Holstein,21.8,16.71,Mid,85,12.7,87.3,0.45,9.81,4.18,5.63
2021-12-26,Cow_47,Jersey,20.14,15.5,Mid,91,12.7,87.3,0.45,9.06,3.88,5.18
2021-12-26,Cow_48,Brown Swiss,25.48,18.64,Early,82,12.7,87.3,0.45,11.47,4.66,6.81
2021-12-26,Cow_49,Holstein,26.46,18.52,Late,95,12.7,87.3,0.45,11.91,4.63,7.28
2021-12-26,Cow_50,Guernsey,18.79,17.26,Late,92,12.7,87.3,0.45,8.46,4.32,4.14
2021-12-26,Cow_51,Jersey,15.2,19.04,Late,79,12.7,87.3,0.45,6.84,4.76,2.08
2021-12-26,Cow_52,Holstein,17.04,21.36,Early,86,12.7,87.3,0.45,7.67,5.34,2.33
2021-12-26,Cow_53,Jersey,23.41,19.53,Mid,89,12.7,87.3,0.45,10.53,4.88,5.65
2021-12-26,Cow_54,Jersey,17.64,21.98,Early,99,12.7,87.3,0.45,7.94,5.5,2.44
2021-12-26,Cow_55,Jersey,16.79,17.06,Mid,80,12.7,87.3,0.45,7.56,4.26,3.3
2021-12-26,Cow_56,Jersey,18.21,22.26,Mid,71,12.7,87.3,0.45,8.19,5.57,2.62
2021-12-26,Cow_57,Jersey,19.46,17.01,Mid,93,12.7,87.3,0.45,8.76,4.25,4.51
2021-12-26,Cow_58,Holstein,24.13,20.49,Late,79,12.7,87.3,0.45,10.86,5.12,5.74
2021-12-26,Cow_59,Guernsey,27.95,17.61,Late,93,12.7,87.3,0.45,12.58,4.4,8.18
2021-12-26,Cow_60,Holstein,25.99,20.91,Early,90,12.7,87.3,0.45,11.7,5.23,6.47
2021-12-26,Cow_61,Holstein,18.73,24.64,Early,86,12.7,87.3,0.45,8.43,6.16,2.27
2021-12-26,Cow_62,Holstein,29.88,19.22,Early,90,12.7,87.3,0.45,13.45,4.8,8.65
2021-12-26,Cow_63,Jersey,13.6,26.11,Early,94,12.7,87.3,0.45,6.12,6.53,-0.41
2021-12-26,Cow_64,Brown Swiss,16.62,19.23,Mid,77,12.7,87.3,0.45,7.48,4.81,2.67
2021-12-26,Cow_65,Holstein,21.41,17.01,Mid,96,12.7,87.3,0.45,9.63,4.25,5.38
2021-12-26,Cow_66,Holstein,19.03,18.34,Late,98,12.7,87.3,0.45,8.56,4.58,3.98
2021-12-26,Cow_67,Guernsey,23.79,17.74,Early,87,12.7,87.3,0.45,10.71,4.43,6.28
2021-12-26,Cow_68,Brown Swiss,24.6,20.12,Late,87,12.7,87.3,0.45,11.07,5.03,6.04
2021-12-26,Cow_69,Holstein,23.13,20.09,Mid,74,12.7,87.3,0.45,10.41,5.02,5.39
2021-12-26,Cow_70,Holstein,18.33,20.39,Early,90,12.7,87.3,0.45,8.25,5.1,3.15
2021-12-26,Cow_71,Brown Swiss,27.39,20.58,Late,81,12.7,87.3,0.45,12.33,5.14,7.19
2021-12-26,Cow_72,Brown Swiss,23.19,17.94,Mid,75,12.7,87.3,0.45,10.44,4.49,5.95
2021-12-26,Cow_73,Jersey,15.46,20.39,Late,88,12.7,87.3,0.45,6.96,5.1,1.86
2021-12-26,Cow_74,Guernsey,16.0,25.61,Early,81,12.7,87.3,0.45,7.2,6.4,0.8
2021-12-26,Cow_75,Holstein,26.6,19.05,Early,75,12.7,87.3,0.45,11.97,4.76,7.21
2021-12-26,Cow_76,Guernsey,24.08,22.08,Early,77,12.7,87.3,0.45,10.84,5.52,5.32
2021-12-26,Cow_77,Holstein,22.89,25.9,Mid,86,12.7,87.3,0.45,10.3,6.47,3.83
2021-12-26,Cow_78,Jersey,8.82,24.13,Early,79,12.7,87.3,0.45,3.97,6.03,-2.06
2021-12-26,Cow_79,Guernsey,26.44,18.92,Early,72,12.7,87.3,0.45,11.9,4.73,7.17
2021-12-26,Cow_80,Brown Swiss,16.69,17.89,Mid,72,12.7,87.3,0.45,7.51,4.47,3.04
2021-12-26,Cow_81,Guernsey,17.59,20.71,Early,86,12.7,87.3,0.45,7.92,5.18,2.74
2021-12-26,Cow_82,Holstein,25.26,17.62,Late,97,12.7,87.3,0.45,11.37,4.41,6.96
2021-12-26,Cow_83,Jersey,18.68,21.08,Late,92,12.7,87.3,0.45,8.41,5.27,3.14
2021-12-26,Cow_84,Holstein,24.22,19.52,Early,79,12.7,87.3,0.45,10.9,4.88,6.02
2021-12-26,Cow_85,Holstein,24.37,21.65,Early,92,12.7,87.3,0.45,10.97,5.41,5.56
2021-12-26,Cow_86,Guernsey,25.98,22.41,Early,81,12.7,87.3,0.45,11.69,5.6,6.09
2021-12-26,Cow_87,Guernsey,22.82,21.41,Late,94,12.7,87.3,0.45,10.27,5.35,4.92
2021-12-26,Cow_88,Guernsey,33.27,24.49,Late,82,12.7,87.3,0.45,14.97,6.12,8.85
2021-12-26,Cow_89,Guernsey,19.6,15.02,Early,77,12.7,87.3,0.45,8.82,3.75,5.07
2021-12-26,Cow_90,Guernsey,16.85,17.92,Early,91,12.7,87.3,0.45,7.58,4.48,3.1
2021-12-26,Cow_91,Jersey,22.34,18.55,Mid,99,12.7,87.3,0.45,10.05,4.64,5.41
2021-12-26,Cow_92,Jersey,25.16,17.15,Late,99,12.7,87.3,0.45,11.32,4.29,7.03
2021-12-26,Cow_93,Guernsey,20.53,18.94,Early,97,12.7,87.3,0.45,9.24,4.74,4.5
2021-12-26,Cow_94,Brown Swiss,18.45,20.51,Late,76,12.7,87.3,0.45,8.3,5.13,3.17
2021-12-26,Cow_95,Holstein,24.51,18.09,Early,85,12.7,87.3,0.45,11.03,4.52,6.51
2021-12-26,Cow_96,Brown Swiss,27.69,20.94,Early,90,12.7,87.3,0.45,12.46,5.24,7.22
2021-12-26,Cow_97,Holstein,24.03,17.06,Early,76,12.7,87.3,0.45,10.81,4.26,6.55
2021-12-26,Cow_98,Brown Swiss,18.78,22.28,Early,81,12.7,87.3,0.45,8.45,5.57,2.88
2021-12-26,Cow_99,Brown Swiss,23.61,20.6,Mid,72,12.7,87.3,0.45,10.62,5.15,5.47
2021-12-26,Cow_100,Guernsey,20.04,19.38,Late,71,12.7,87.3,0.45,9.02,4.84,4.18
2021-12-27,Cow_1,Jersey,26.29,20.94,Mid,90,-13.9,54.4,0.45,11.83,5.24,6.59
2021-12-27,Cow_2,Brown Swiss,22.27,21.06,Late,80,-13.9,54.4,0.45,10.02,5.26,4.76
2021-12-27,Cow_3,Jersey,16.83,18.05,Late,86,-13.9,54.4,0.45,7.57,4.51,3.06
2021-12-27,Cow_4,Jersey,22.72,18.2,Late,70,-13.9,54.4,0.45,10.22,4.55,5.67
2021-12-27,Cow_5,Guernsey,22.48,19.54,Mid,80,-13.9,54.4,0.45,10.12,4.88,5.24
2021-12-27,Cow_6,Brown Swiss,21.77,17.81,Late,76,-13.9,54.4,0.45,9.8,4.45,5.35
2021-12-27,Cow_7,Holstein,19.95,21.68,Early,81,-13.9,54.4,0.45,8.98,5.42,3.56
2021-12-27,Cow_8,Jersey,17.2,17.62,Early,81,-13.9,54.4,0.45,7.74,4.41,3.33
2021-12-27,Cow_9,Guernsey,12.36,23.48,Late,82,-13.9,54.4,0.45,5.56,5.87,-0.31
2021-12-27,Cow_10,Guernsey,16.54,10.55,Early,94,-13.9,54.4,0.45,7.44,2.64,4.8
2021-12-27,Cow_11,Guernsey,16.73,18.85,Early,88,-13.9,54.4,0.45,7.53,4.71,2.82
2021-12-27,Cow_12,Jersey,16.72,18.52,Late,93,-13.9,54.4,0.45,7.52,4.63,2.89
2021-12-27,Cow_13,Guernsey,22.75,20.73,Mid,81,-13.9,54.4,0.45,10.24,5.18,5.06
2021-12-27,Cow_14,Guernsey,22.99,22.27,Late,96,-13.9,54.4,0.45,10.35,5.57,4.78
2021-12-27,Cow_15,Brown Swiss,20.01,17.21,Mid,83,-13.9,54.4,0.45,9.0,4.3,4.7
2021-12-27,Cow_16,Jersey,23.86,24.29,Late,92,-13.9,54.4,0.45,10.74,6.07,4.67
2021-12-27,Cow_17,Brown Swiss,16.3,23.24,Mid,84,-13.9,54.4,0.45,7.34,5.81,1.53
2021-12-27,Cow_18,Jersey,27.0,19.0,Mid,83,-13.9,54.4,0.45,12.15,4.75,7.4
2021-12-27,Cow_19,Brown Swiss,17.35,16.82,Early,87,-13.9,54.4,0.45,7.81,4.21,3.6
2021-12-27,Cow_20,Brown Swiss,23.1,19.92,Early,79,-13.9,54.4,0.45,10.4,4.98,5.42
2021-12-27,Cow_21,Holstein,10.71,22.28,Mid,99,-13.9,54.4,0.45,4.82,5.57,-0.75
2021-12-27,Cow_22,Guernsey,15.83,23.13,Mid,83,-13.9,54.4,0.45,7.12,5.78,1.34
2021-12-27,Cow_23,Brown Swiss,20.46,17.73,Early,80,-13.9,54.4,0.45,9.21,4.43,4.78
